event_id,user_id,event_time,event_name,service_category,provider_id,session_id,device,ab_group
E001772,U0208,2026-05-29 11:00:00,visit,이사,P003,SU0208_2,mobile,B
E001773,U0208,2026-05-29 11:01:00,search,이사,P003,SU0208_2,mobile,B
E001774,U0209,2026-02-01 21:02:00,visit,운동,P051,SU0209_1,mobile,A
E001775,U0209,2026-02-01 21:03:00,search,운동,P051,SU0209_1,mobile,A
E001776,U0209,2026-02-01 21:04:00,view_provider,운동,P051,SU0209_1,mobile,A
E001777,U0210,2026-04-05 15:05:00,visit,운동,P019,SU0210_1,mobile,B
E001778,U0211,2026-01-30 08:06:00,visit,과외,P002,SU0211_1,mobile,A
E001779,U0211,2026-01-30 08:00:00,search,과외,P002,SU0211_1,mobile,A
E001780,U0212,2026-04-27 13:01:00,visit,사진촬영,P006,SU0212_1,desktop,A
E001781,U0212,2026-04-27 13:02:00,search,사진촬영,P006,SU0212_1,desktop,A
E001782,U0212,2026-04-27 13:03:00,view_provider,사진촬영,P006,SU0212_1,desktop,A
E001783,U0212,2026-04-27 13:04:00,start_request,사진촬영,P006,SU0212_1,desktop,A
E001784,U0212,2026-04-27 13:05:00,submit_request,사진촬영,P006,SU0212_1,desktop,A
E001785,U0212,2026-04-27 15:19:00,view_quote,사진촬영,P006,SU0212_1,desktop,A
E001786,U0212,2026-03-21 08:00:00,visit,운동,P055,SU0212_2,mobile,A
E001787,U0212,2026-03-21 08:01:00,search,운동,P055,SU0212_2,mobile,A
E001788,U0212,2026-03-21 08:02:00,view_provider,운동,P055,SU0212_2,mobile,A
E001789,U0212,2026-05-03 13:03:00,visit,과외,P006,SU0212_3,mobile,A
E001790,U0212,2026-05-03 13:04:00,search,과외,P006,SU0212_3,mobile,A
E001791,U0212,2026-05-03 13:05:00,view_provider,과외,P006,SU0212_3,mobile,A
E001792,U0212,2026-05-03 13:06:00,start_request,과외,P006,SU0212_3,mobile,A
E001793,U0212,2026-04-26 12:00:00,visit,사진촬영,P058,SU0212_4,desktop,A
E001794,U0212,2026-03-06 09:01:00,visit,청소,P030,SU0212_5,mobile,B
E001795,U0212,2026-03-06 09:02:00,search,청소,P030,SU0212_5,mobile,B
E001796,U0212,2026-03-06 09:03:00,view_provider,청소,P030,SU0212_5,mobile,B
E001797,U0213,2026-04-26 14:04:00,visit,청소,P062,SU0213_1,mobile,B
E001798,U0214,2026-03-19 08:05:00,visit,이사,P005,SU0214_1,mobile,A
E001799,U0214,2026-03-19 08:06:00,search,이사,P005,SU0214_1,mobile,A
E001800,U0214,2026-03-19 08:00:00,view_provider,이사,P005,SU0214_1,mobile,A
E001801,U0214,2026-03-19 08:01:00,start_request,이사,P005,SU0214_1,mobile,A
E001802,U0214,2026-03-19 08:02:00,submit_request,이사,P005,SU0214_1,mobile,A
E001803,U0214,2026-03-19 09:35:00,view_quote,이사,P005,SU0214_1,mobile,A
E001804,U0214,2026-03-20 02:07:00,complete_transaction,이사,P005,SU0214_1,mobile,A
E001805,U0215,2026-03-29 12:05:00,visit,이사,P068,SU0215_1,desktop,A
E001806,U0215,2026-03-29 12:06:00,search,이사,P068,SU0215_1,desktop,A
E001807,U0215,2026-03-29 12:00:00,view_provider,이사,P068,SU0215_1,desktop,A
E001808,U0215,2026-03-29 12:01:00,start_request,이사,P068,SU0215_1,desktop,A
E001809,U0215,2026-03-29 12:02:00,submit_request,이사,P068,SU0215_1,desktop,A
E001810,U0215,2026-03-29 13:53:00,view_quote,이사,P068,SU0215_1,desktop,A
E001811,U0215,2026-05-02 17:04:00,visit,과외,P062,SU0215_2,mobile,B
E001812,U0216,2026-03-27 20:05:00,visit,이사,P058,SU0216_1,mobile,B
E001813,U0216,2026-03-27 20:06:00,search,이사,P058,SU0216_1,mobile,B
E001814,U0216,2026-03-27 20:00:00,view_provider,이사,P058,SU0216_1,mobile,B
E001815,U0216,2026-03-27 20:01:00,start_request,이사,P058,SU0216_1,mobile,B
E001816,U0216,2026-03-27 20:02:00,submit_request,이사,P058,SU0216_1,mobile,B
E001817,U0216,2026-02-16 10:03:00,visit,운동,P001,SU0216_2,mobile,B
E001818,U0216,2026-02-16 10:04:00,search,운동,P001,SU0216_2,mobile,B
E001819,U0216,2026-04-02 17:05:00,visit,인테리어,P049,SU0216_3,mobile,B
E001820,U0216,2026-04-02 17:06:00,search,인테리어,P049,SU0216_3,mobile,B
E001821,U0216,2026-02-21 13:00:00,visit,과외,P045,SU0216_4,mobile,A
E001822,U0216,2026-02-21 13:01:00,search,과외,P045,SU0216_4,mobile,A
E001823,U0216,2026-03-08 18:02:00,visit,인테리어,P029,SU0216_5,mobile,B
E001824,U0216,2026-03-08 18:03:00,search,인테리어,P029,SU0216_5,mobile,B
E001825,U0216,2026-03-08 18:04:00,view_provider,인테리어,P029,SU0216_5,mobile,B
E001826,U0217,2026-02-26 17:05:00,visit,운동,P016,SU0217_1,mobile,A
E001827,U0217,2026-02-26 17:06:00,search,운동,P016,SU0217_1,mobile,A
E001828,U0217,2026-03-06 19:00:00,visit,인테리어,P004,SU0217_2,mobile,B
E001829,U0217,2026-03-06 19:01:00,search,인테리어,P004,SU0217_2,mobile,B
E001830,U0217,2026-03-06 19:02:00,view_provider,인테리어,P004,SU0217_2,mobile,B
E001831,U0217,2026-03-06 19:03:00,start_request,인테리어,P004,SU0217_2,mobile,B
E001832,U0217,2026-03-06 19:04:00,submit_request,인테리어,P004,SU0217_2,mobile,B
E001833,U0217,2026-03-06 19:56:00,view_quote,인테리어,P004,SU0217_2,mobile,B
E001834,U0217,2026-01-12 15:06:00,visit,과외,P040,SU0217_3,mobile,A
E001835,U0217,2026-01-12 15:00:00,search,과외,P040,SU0217_3,mobile,A
E001836,U0218,2026-02-09 13:01:00,visit,청소,P024,SU0218_1,mobile,A
E001837,U0218,2026-02-09 13:02:00,search,청소,P024,SU0218_1,mobile,A
E001838,U0219,2026-03-09 13:03:00,visit,인테리어,P048,SU0219_1,mobile,A
E001839,U0219,2026-03-09 13:04:00,search,인테리어,P048,SU0219_1,mobile,A
E001840,U0219,2026-02-22 13:05:00,visit,이사,P044,SU0219_2,mobile,A
E001841,U0219,2026-02-22 13:06:00,search,이사,P044,SU0219_2,mobile,A
E001842,U0219,2026-02-22 13:00:00,view_provider,이사,P044,SU0219_2,mobile,A
E001843,U0219,2026-02-22 13:01:00,start_request,이사,P044,SU0219_2,mobile,A
E001844,U0219,2026-02-22 13:02:00,submit_request,이사,P044,SU0219_2,mobile,A
E001845,U0219,2026-02-22 13:13:00,view_quote,이사,P044,SU0219_2,mobile,A
E001846,U0219,2026-03-19 14:04:00,visit,과외,P073,SU0219_3,mobile,B
E001847,U0219,2026-03-19 14:05:00,search,과외,P073,SU0219_3,mobile,B
E001848,U0219,2026-03-19 14:06:00,view_provider,과외,P073,SU0219_3,mobile,B
E001849,U0219,2026-03-19 14:00:00,start_request,과외,P073,SU0219_3,mobile,B
E001850,U0219,2026-03-19 14:01:00,submit_request,과외,P073,SU0219_3,mobile,B
E001851,U0219,2026-04-16 15:02:00,visit,인테리어,P078,SU0219_4,mobile,B
E001852,U0219,2026-04-16 15:03:00,search,인테리어,P078,SU0219_4,mobile,B
E001853,U0219,2026-02-21 10:04:00,visit,인테리어,P008,SU0219_5,desktop,B
E001854,U0219,2026-02-21 10:05:00,search,인테리어,P008,SU0219_5,desktop,B
E001855,U0219,2026-02-21 10:06:00,view_provider,인테리어,P008,SU0219_5,desktop,B
E001856,U0220,2026-04-06 11:00:00,visit,과외,P035,SU0220_1,mobile,A
E001857,U0220,2026-06-04 22:01:00,visit,인테리어,P067,SU0220_2,mobile,A
E001858,U0220,2026-06-04 22:02:00,search,인테리어,P067,SU0220_2,mobile,A
E001859,U0220,2026-04-27 10:03:00,visit,인테리어,P005,SU0220_3,mobile,B
E001860,U0220,2026-04-28 10:04:00,visit,청소,P013,SU0220_4,mobile,B
E001861,U0220,2026-04-28 10:05:00,search,청소,P013,SU0220_4,mobile,B
E001862,U0220,2026-04-28 10:06:00,view_provider,청소,P013,SU0220_4,mobile,B
E001863,U0220,2026-04-28 10:00:00,start_request,청소,P013,SU0220_4,mobile,B
E001864,U0220,2026-04-28 10:01:00,submit_request,청소,P013,SU0220_4,mobile,B
E001865,U0220,2026-04-28 11:24:00,view_quote,청소,P013,SU0220_4,mobile,B
E001866,U0220,2026-04-29 03:13:00,complete_transaction,청소,P013,SU0220_4,mobile,B
E001867,U0220,2026-05-08 03:13:00,write_review,청소,P013,SU0220_4,mobile,B
E001868,U0220,2026-05-17 12:05:00,visit,운동,P032,SU0220_5,mobile,B
E001869,U0220,2026-05-17 12:06:00,search,운동,P032,SU0220_5,mobile,B
E001870,U0220,2026-05-17 12:00:00,view_provider,운동,P032,SU0220_5,mobile,B
E001871,U0221,2026-02-02 13:01:00,visit,과외,P072,SU0221_1,mobile,B
E001872,U0221,2026-03-27 22:02:00,visit,사진촬영,P052,SU0221_2,desktop,A
E001873,U0221,2026-03-27 17:03:00,visit,운동,P023,SU0221_3,desktop,B
E001874,U0221,2026-03-27 17:04:00,search,운동,P023,SU0221_3,desktop,B
E001875,U0221,2026-03-27 17:05:00,view_provider,운동,P023,SU0221_3,desktop,B
E001876,U0221,2026-03-27 17:06:00,start_request,운동,P023,SU0221_3,desktop,B
E001877,U0221,2026-03-27 17:00:00,submit_request,운동,P023,SU0221_3,desktop,B
E001878,U0221,2026-03-27 17:29:00,view_quote,운동,P023,SU0221_3,desktop,B
E001879,U0221,2026-03-27 22:31:00,complete_transaction,운동,P023,SU0221_3,desktop,B
E001880,U0221,2026-03-28 22:31:00,write_review,운동,P023,SU0221_3,desktop,B
E001881,U0221,2026-03-29 21:04:00,visit,청소,P012,SU0221_4,mobile,B
E001882,U0221,2026-03-29 21:05:00,search,청소,P012,SU0221_4,mobile,B
E001883,U0221,2026-03-23 15:06:00,visit,인테리어,P049,SU0221_5,mobile,A
E001884,U0222,2026-03-05 09:00:00,visit,인테리어,P048,SU0222_1,mobile,B
E001885,U0222,2026-03-05 09:01:00,search,인테리어,P048,SU0222_1,mobile,B
E001886,U0222,2026-03-05 09:02:00,view_provider,인테리어,P048,SU0222_1,mobile,B
E001887,U0222,2026-03-05 09:03:00,start_request,인테리어,P048,SU0222_1,mobile,B
E001888,U0222,2026-03-05 09:04:00,submit_request,인테리어,P048,SU0222_1,mobile,B
E001889,U0222,2026-03-05 09:53:00,view_quote,인테리어,P048,SU0222_1,mobile,B
E001890,U0222,2026-04-19 21:06:00,visit,과외,P022,SU0222_2,mobile,A
E001891,U0222,2026-04-19 21:00:00,search,과외,P022,SU0222_2,mobile,A
E001892,U0223,2026-05-13 22:01:00,visit,사진촬영,P008,SU0223_1,mobile,B
E001893,U0223,2026-05-13 22:02:00,search,사진촬영,P008,SU0223_1,mobile,B
E001894,U0223,2026-05-21 22:03:00,visit,과외,P059,SU0223_2,mobile,B
E001895,U0223,2026-04-29 17:04:00,visit,사진촬영,P009,SU0223_3,mobile,B
E001896,U0223,2026-04-29 17:05:00,search,사진촬영,P009,SU0223_3,mobile,B
E001897,U0223,2026-04-29 17:06:00,view_provider,사진촬영,P009,SU0223_3,mobile,B
E001898,U0223,2026-04-29 17:00:00,start_request,사진촬영,P009,SU0223_3,mobile,B
E001899,U0224,2026-02-28 20:01:00,visit,과외,P046,SU0224_1,mobile,A
E001900,U0224,2026-02-28 20:02:00,search,과외,P046,SU0224_1,mobile,A
E001901,U0224,2026-02-28 20:03:00,view_provider,과외,P046,SU0224_1,mobile,A
E001902,U0225,2026-04-03 17:04:00,visit,과외,P019,SU0225_1,mobile,A
E001903,U0225,2026-04-03 17:05:00,search,과외,P019,SU0225_1,mobile,A
E001904,U0225,2026-03-28 08:06:00,visit,이사,P078,SU0225_2,mobile,B
E001905,U0225,2026-03-28 08:00:00,search,이사,P078,SU0225_2,mobile,B
E001906,U0225,2026-03-28 08:01:00,view_provider,이사,P078,SU0225_2,mobile,B
E001907,U0225,2026-03-28 11:02:00,visit,이사,P066,SU0225_3,mobile,A
E001908,U0225,2026-04-04 17:03:00,visit,과외,P061,SU0225_4,mobile,A
E001909,U0225,2026-04-04 17:04:00,search,과외,P061,SU0225_4,mobile,A
E001910,U0225,2026-04-04 17:05:00,view_provider,과외,P061,SU0225_4,mobile,A
E001911,U0225,2026-05-15 13:06:00,visit,이사,P034,SU0225_5,mobile,A
E001912,U0225,2026-05-15 13:00:00,search,이사,P034,SU0225_5,mobile,A
E001913,U0225,2026-05-15 13:01:00,view_provider,이사,P034,SU0225_5,mobile,A
E001914,U0226,2026-03-29 14:02:00,visit,운동,P038,SU0226_1,mobile,A
E001915,U0227,2026-03-26 12:03:00,visit,이사,P009,SU0227_1,mobile,A
E001916,U0227,2026-03-26 12:04:00,search,이사,P009,SU0227_1,mobile,A
E001917,U0227,2026-05-03 22:05:00,visit,청소,P017,SU0227_2,mobile,A
E001918,U0227,2026-05-03 22:06:00,search,청소,P017,SU0227_2,mobile,A
E001919,U0227,2026-03-30 15:00:00,visit,과외,P040,SU0227_3,mobile,B
E001920,U0227,2026-03-30 15:01:00,search,과외,P040,SU0227_3,mobile,B
E001921,U0227,2026-03-30 15:02:00,view_provider,과외,P040,SU0227_3,mobile,B
E001922,U0227,2026-03-30 15:03:00,start_request,과외,P040,SU0227_3,mobile,B
E001923,U0227,2026-05-02 18:04:00,visit,청소,P028,SU0227_4,mobile,B
E001924,U0227,2026-05-06 11:05:00,visit,청소,P074,SU0227_5,mobile,A
E001925,U0227,2026-05-06 11:06:00,search,청소,P074,SU0227_5,mobile,A
E001926,U0227,2026-05-06 11:00:00,view_provider,청소,P074,SU0227_5,mobile,A
E001927,U0227,2026-05-06 11:01:00,start_request,청소,P074,SU0227_5,mobile,A
E001928,U0227,2026-05-06 11:02:00,submit_request,청소,P074,SU0227_5,mobile,A
E001929,U0227,2026-05-06 13:02:00,view_quote,청소,P074,SU0227_5,mobile,A
E001930,U0228,2026-03-25 09:04:00,visit,인테리어,P070,SU0228_1,desktop,A
E001931,U0228,2026-03-25 09:05:00,search,인테리어,P070,SU0228_1,desktop,A
E001932,U0228,2026-03-25 09:06:00,view_provider,인테리어,P070,SU0228_1,desktop,A
E001933,U0228,2026-04-13 20:00:00,visit,운동,P066,SU0228_2,mobile,A
E001934,U0228,2026-04-13 20:01:00,search,운동,P066,SU0228_2,mobile,A
E001935,U0228,2026-04-13 20:02:00,view_provider,운동,P066,SU0228_2,mobile,A
E001936,U0228,2026-03-06 13:03:00,visit,운동,P010,SU0228_3,mobile,A
E001937,U0228,2026-03-06 13:04:00,search,운동,P010,SU0228_3,mobile,A
E001938,U0228,2026-03-06 13:05:00,view_provider,운동,P010,SU0228_3,mobile,A
E001939,U0228,2026-05-11 19:06:00,visit,운동,P038,SU0228_4,mobile,B
E001940,U0228,2026-05-11 19:00:00,search,운동,P038,SU0228_4,mobile,B
E001941,U0228,2026-05-11 19:01:00,view_provider,운동,P038,SU0228_4,mobile,B
E001942,U0229,2026-03-17 18:02:00,visit,운동,P022,SU0229_1,mobile,A
E001943,U0229,2026-03-17 18:03:00,search,운동,P022,SU0229_1,mobile,A
E001944,U0229,2026-04-28 17:04:00,visit,사진촬영,P063,SU0229_2,mobile,B
E001945,U0229,2026-04-28 17:05:00,search,사진촬영,P063,SU0229_2,mobile,B
E001946,U0229,2026-04-14 16:06:00,visit,인테리어,P010,SU0229_3,mobile,B
E001947,U0229,2026-04-14 16:00:00,search,인테리어,P010,SU0229_3,mobile,B
E001948,U0229,2026-04-14 16:01:00,view_provider,인테리어,P010,SU0229_3,mobile,B
E001949,U0229,2026-04-14 16:02:00,start_request,인테리어,P010,SU0229_3,mobile,B
E001950,U0229,2026-04-14 16:03:00,submit_request,인테리어,P010,SU0229_3,mobile,B
E001951,U0230,2026-03-20 19:04:00,visit,청소,P078,SU0230_1,desktop,B
E001952,U0230,2026-03-20 19:05:00,search,청소,P078,SU0230_1,desktop,B
E001953,U0230,2026-03-20 19:06:00,view_provider,청소,P078,SU0230_1,desktop,B
E001954,U0230,2026-02-05 13:00:00,visit,이사,P053,SU0230_2,desktop,B
E001955,U0230,2026-02-05 13:01:00,search,이사,P053,SU0230_2,desktop,B
E001956,U0230,2026-01-23 08:02:00,visit,인테리어,P036,SU0230_3,mobile,A
E001957,U0230,2026-01-23 08:03:00,search,인테리어,P036,SU0230_3,mobile,A
E001958,U0230,2026-02-14 09:04:00,visit,이사,P022,SU0230_4,desktop,B
E001959,U0231,2026-02-14 21:05:00,visit,사진촬영,P021,SU0231_1,mobile,A
E001960,U0231,2026-02-14 21:06:00,search,사진촬영,P021,SU0231_1,mobile,A
E001961,U0232,2026-03-30 19:00:00,visit,이사,P017,SU0232_1,mobile,B
E001962,U0232,2026-03-30 19:01:00,search,이사,P017,SU0232_1,mobile,B
E001963,U0233,2026-02-23 19:02:00,visit,이사,P028,SU0233_1,desktop,A
E001964,U0233,2026-02-23 19:03:00,search,이사,P028,SU0233_1,desktop,A
E001965,U0233,2026-02-23 19:04:00,view_provider,이사,P028,SU0233_1,desktop,A
E001966,U0233,2026-02-23 19:05:00,start_request,이사,P028,SU0233_1,desktop,A
E001967,U0233,2026-02-23 19:06:00,submit_request,이사,P028,SU0233_1,desktop,A
E001968,U0233,2026-02-23 22:30:00,view_quote,이사,P028,SU0233_1,desktop,A
E001969,U0233,2026-02-24 05:36:00,complete_transaction,이사,P028,SU0233_1,desktop,A
E001970,U0233,2026-01-23 19:02:00,visit,청소,P041,SU0233_2,mobile,A
E001971,U0233,2026-01-23 19:03:00,search,청소,P041,SU0233_2,mobile,A
E001972,U0233,2026-01-23 19:04:00,view_provider,청소,P041,SU0233_2,mobile,A
E001973,U0233,2026-03-17 19:05:00,visit,이사,P072,SU0233_3,mobile,A
E001974,U0233,2026-03-17 19:06:00,search,이사,P072,SU0233_3,mobile,A
E001975,U0233,2026-03-17 19:00:00,view_provider,이사,P072,SU0233_3,mobile,A
E001976,U0233,2026-03-16 22:01:00,visit,청소,P005,SU0233_4,mobile,B
E001977,U0233,2026-03-16 22:02:00,search,청소,P005,SU0233_4,mobile,B
E001978,U0233,2026-01-30 11:03:00,visit,청소,P068,SU0233_5,mobile,B
E001979,U0233,2026-01-30 11:04:00,search,청소,P068,SU0233_5,mobile,B
E001980,U0234,2026-05-04 10:05:00,visit,인테리어,P071,SU0234_1,mobile,A
E001981,U0234,2026-05-04 10:06:00,search,인테리어,P071,SU0234_1,mobile,A
E001982,U0234,2026-05-04 10:00:00,view_provider,인테리어,P071,SU0234_1,mobile,A
E001983,U0235,2026-04-02 14:01:00,visit,사진촬영,P056,SU0235_1,mobile,B
E001984,U0235,2026-04-02 14:02:00,search,사진촬영,P056,SU0235_1,mobile,B
E001985,U0235,2026-03-26 12:03:00,visit,운동,P003,SU0235_2,mobile,B
E001986,U0235,2026-03-26 12:04:00,search,운동,P003,SU0235_2,mobile,B
E001987,U0235,2026-03-26 12:05:00,view_provider,운동,P003,SU0235_2,mobile,B
E001988,U0235,2026-03-01 14:06:00,visit,사진촬영,P061,SU0235_3,desktop,A
E001989,U0236,2026-05-20 17:00:00,visit,인테리어,P060,SU0236_1,mobile,A
E001990,U0236,2026-05-20 17:01:00,search,인테리어,P060,SU0236_1,mobile,A
E001991,U0236,2026-05-20 17:02:00,view_provider,인테리어,P060,SU0236_1,mobile,A
E001992,U0236,2026-04-13 20:03:00,visit,사진촬영,P027,SU0236_2,mobile,B
E001993,U0236,2026-04-13 20:04:00,search,사진촬영,P027,SU0236_2,mobile,B
E001994,U0236,2026-04-13 20:05:00,view_provider,사진촬영,P027,SU0236_2,mobile,B
E001995,U0236,2026-05-23 22:06:00,visit,운동,P028,SU0236_3,mobile,B
E001996,U0236,2026-05-23 22:00:00,search,운동,P028,SU0236_3,mobile,B
E001997,U0236,2026-05-23 22:01:00,view_provider,운동,P028,SU0236_3,mobile,B
E001998,U0236,2026-05-23 22:02:00,start_request,운동,P028,SU0236_3,mobile,B
E001999,U0236,2026-05-23 22:03:00,submit_request,운동,P028,SU0236_3,mobile,B
E002000,U0236,2026-05-24 00:00:00,view_quote,운동,P028,SU0236_3,mobile,B
E002001,U0236,2026-05-24 06:32:00,complete_transaction,운동,P028,SU0236_3,mobile,B
E002002,U0236,2026-05-28 06:32:00,write_review,운동,P028,SU0236_3,mobile,B
E002003,U0236,2026-03-06 15:00:00,visit,운동,P033,SU0236_4,mobile,A
E002004,U0236,2026-03-06 15:01:00,search,운동,P033,SU0236_4,mobile,A
E002005,U0236,2026-05-02 09:02:00,visit,이사,P033,SU0236_5,desktop,B
E002006,U0236,2026-05-02 09:03:00,search,이사,P033,SU0236_5,desktop,B
E002007,U0237,2026-03-28 12:04:00,visit,이사,P001,SU0237_1,mobile,B
E002008,U0237,2026-03-02 22:05:00,visit,인테리어,P042,SU0237_2,mobile,B
E002009,U0237,2026-03-02 22:06:00,search,인테리어,P042,SU0237_2,mobile,B
E002010,U0238,2026-02-12 17:00:00,visit,사진촬영,P052,SU0238_1,desktop,B
E002011,U0238,2026-02-12 17:01:00,search,사진촬영,P052,SU0238_1,desktop,B
E002012,U0238,2026-02-12 17:02:00,view_provider,사진촬영,P052,SU0238_1,desktop,B
E002013,U0238,2026-03-06 19:03:00,visit,청소,P031,SU0238_2,mobile,B
E002014,U0238,2026-03-06 19:04:00,search,청소,P031,SU0238_2,mobile,B
E002015,U0238,2026-03-06 19:05:00,view_provider,청소,P031,SU0238_2,mobile,B
E002016,U0238,2026-04-14 09:06:00,visit,청소,P002,SU0238_3,mobile,A
E002017,U0238,2026-02-21 12:00:00,visit,운동,P053,SU0238_4,desktop,B
E002018,U0238,2026-02-21 12:01:00,search,운동,P053,SU0238_4,desktop,B
E002019,U0238,2026-02-21 12:02:00,view_provider,운동,P053,SU0238_4,desktop,B
E002020,U0238,2026-02-21 12:03:00,start_request,운동,P053,SU0238_4,desktop,B
E002021,U0238,2026-02-21 12:04:00,submit_request,운동,P053,SU0238_4,desktop,B
E002022,U0238,2026-02-21 12:53:00,view_quote,운동,P053,SU0238_4,desktop,B
E002023,U0238,2026-02-22 05:00:00,complete_transaction,운동,P053,SU0238_4,desktop,B
E002024,U0238,2026-03-07 05:00:00,write_review,운동,P053,SU0238_4,desktop,B
E002025,U0239,2026-03-26 18:01:00,visit,운동,P065,SU0239_1,mobile,A
E002026,U0239,2026-02-12 08:02:00,visit,과외,P020,SU0239_2,mobile,A
E002027,U0239,2026-02-12 08:03:00,search,과외,P020,SU0239_2,mobile,A
E002028,U0240,2026-03-08 13:04:00,visit,과외,P080,SU0240_1,mobile,B
E002029,U0240,2026-03-08 13:05:00,search,과외,P080,SU0240_1,mobile,B
E002030,U0241,2026-03-25 15:06:00,visit,인테리어,P004,SU0241_1,mobile,B
E002031,U0241,2026-03-25 15:00:00,search,인테리어,P004,SU0241_1,mobile,B
E002032,U0242,2026-05-03 13:01:00,visit,인테리어,P037,SU0242_1,mobile,A
E002033,U0242,2026-05-03 13:02:00,search,인테리어,P037,SU0242_1,mobile,A
E002034,U0242,2026-05-03 20:03:00,visit,과외,P037,SU0242_2,mobile,B
E002035,U0242,2026-05-03 20:04:00,search,과외,P037,SU0242_2,mobile,B
E002036,U0242,2026-03-21 16:05:00,visit,인테리어,P074,SU0242_3,mobile,A
E002037,U0242,2026-02-26 09:06:00,visit,과외,P037,SU0242_4,mobile,A
E002038,U0242,2026-02-26 09:00:00,search,과외,P037,SU0242_4,mobile,A
E002039,U0242,2026-02-26 09:01:00,view_provider,과외,P037,SU0242_4,mobile,A
E002040,U0242,2026-02-26 09:02:00,start_request,과외,P037,SU0242_4,mobile,A
E002041,U0242,2026-02-26 09:03:00,submit_request,과외,P037,SU0242_4,mobile,A
E002042,U0242,2026-02-26 11:43:00,view_quote,과외,P037,SU0242_4,mobile,A
E002043,U0242,2026-03-07 13:05:00,visit,사진촬영,P051,SU0242_5,desktop,B
E002044,U0242,2026-03-07 13:06:00,search,사진촬영,P051,SU0242_5,desktop,B
E002045,U0242,2026-03-07 13:00:00,view_provider,사진촬영,P051,SU0242_5,desktop,B
E002046,U0242,2026-03-07 13:01:00,start_request,사진촬영,P051,SU0242_5,desktop,B
E002047,U0242,2026-03-07 13:02:00,submit_request,사진촬영,P051,SU0242_5,desktop,B
E002048,U0242,2026-03-07 14:00:00,view_quote,사진촬영,P051,SU0242_5,desktop,B
E002049,U0242,2026-03-07 21:47:00,complete_transaction,사진촬영,P051,SU0242_5,desktop,B
E002050,U0243,2026-01-14 16:05:00,visit,인테리어,P065,SU0243_1,mobile,B
E002051,U0244,2026-04-05 09:06:00,visit,인테리어,P079,SU0244_1,mobile,B
E002052,U0244,2026-04-16 13:00:00,visit,이사,P024,SU0244_2,mobile,B
E002053,U0244,2026-04-16 13:01:00,search,이사,P024,SU0244_2,mobile,B
E002054,U0244,2026-04-16 13:02:00,view_provider,이사,P024,SU0244_2,mobile,B
E002055,U0244,2026-04-16 13:03:00,start_request,이사,P024,SU0244_2,mobile,B
E002056,U0244,2026-04-16 13:04:00,submit_request,이사,P024,SU0244_2,mobile,B
E002057,U0244,2026-04-16 13:13:00,view_quote,이사,P024,SU0244_2,mobile,B
E002058,U0244,2026-03-14 08:06:00,visit,과외,P022,SU0244_3,desktop,B
E002059,U0244,2026-03-14 08:00:00,search,과외,P022,SU0244_3,desktop,B
E002060,U0244,2026-03-14 08:01:00,view_provider,과외,P022,SU0244_3,desktop,B
E002061,U0244,2026-05-11 12:02:00,visit,사진촬영,P023,SU0244_4,mobile,A
E002062,U0244,2026-05-11 12:03:00,search,사진촬영,P023,SU0244_4,mobile,A
E002063,U0244,2026-05-11 12:04:00,view_provider,사진촬영,P023,SU0244_4,mobile,A
E002064,U0244,2026-05-15 18:05:00,visit,인테리어,P026,SU0244_5,mobile,A
E002065,U0244,2026-05-15 18:06:00,search,인테리어,P026,SU0244_5,mobile,A
E002066,U0245,2026-03-19 13:00:00,visit,청소,P028,SU0245_1,mobile,B
E002067,U0245,2026-04-04 08:01:00,visit,인테리어,P043,SU0245_2,mobile,A
E002068,U0245,2026-04-04 08:02:00,search,인테리어,P043,SU0245_2,mobile,A
E002069,U0245,2026-04-04 08:03:00,view_provider,인테리어,P043,SU0245_2,mobile,A
E002070,U0245,2026-03-20 13:04:00,visit,청소,P031,SU0245_3,mobile,A
E002071,U0245,2026-03-20 13:05:00,search,청소,P031,SU0245_3,mobile,A
E002072,U0245,2026-03-20 13:06:00,view_provider,청소,P031,SU0245_3,mobile,A
E002073,U0245,2026-03-20 13:00:00,start_request,청소,P031,SU0245_3,mobile,A
E002074,U0245,2026-03-20 13:01:00,submit_request,청소,P031,SU0245_3,mobile,A
E002075,U0245,2026-03-02 13:02:00,visit,과외,P064,SU0245_4,mobile,A
E002076,U0245,2026-03-02 13:03:00,search,과외,P064,SU0245_4,mobile,A
E002077,U0245,2026-03-13 16:04:00,visit,인테리어,P062,SU0245_5,mobile,A
E002078,U0245,2026-03-13 16:05:00,search,인테리어,P062,SU0245_5,mobile,A
E002079,U0245,2026-03-13 16:06:00,view_provider,인테리어,P062,SU0245_5,mobile,A
E002080,U0246,2026-01-31 15:00:00,visit,사진촬영,P031,SU0246_1,desktop,A
E002081,U0246,2026-01-31 15:01:00,search,사진촬영,P031,SU0246_1,desktop,A
E002082,U0246,2026-03-10 18:02:00,visit,과외,P069,SU0246_2,mobile,B
E002083,U0246,2026-03-10 18:03:00,search,과외,P069,SU0246_2,mobile,B
E002084,U0246,2026-03-10 18:04:00,view_provider,과외,P069,SU0246_2,mobile,B
E002085,U0246,2026-03-10 18:05:00,start_request,과외,P069,SU0246_2,mobile,B
E002086,U0246,2026-03-10 18:06:00,submit_request,과외,P069,SU0246_2,mobile,B
